"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3281","TC-ACCOUNT-01: Authenticated user can access Open New Account page","Google Chrome","2026-06-12","passed","2026-06-12","","account-opening/account-opening.spec.ts","",""
"","2417","TC-BILL-PAY-03: Authenticated user can make multiple bill payments","Google Chrome","2026-06-12","passed","2026-06-12","","bill-payment/bill-pay.spec.ts","",""
"","1158","TC-BILL-PAY-04: Bill payment fails with mismatched account numbers","Google Chrome","2026-06-12","passed","2026-06-12","","bill-payment/bill-pay.spec.ts","",""
"","1176","TC-BILL-PAY-05: Bill payment fails with missing required fields","Google Chrome","2026-06-12","passed","2026-06-12","","bill-payment/bill-pay.spec.ts","",""
"","957","TC-LOGIN-05: Empty username","Google Chrome","2026-06-12","passed","2026-06-12","","login/login.spec.ts","",""
"","1200","TC-TRANSFER_FUNDS-03: Transfer funds fails with empty amount","Google Chrome","2026-06-12","passed","2026-06-12","","transfer-funds/transfer-funds.spec.ts","",""
"","1127","TC-LOGIN-01: Valid user can login successfully","Google Chrome","2026-06-12","passed","2026-06-12","","login/login.spec.ts","",""
"","1168","TC-ACCOUNT-02: Authenticated user can open new account","Google Chrome","2026-06-12","passed","2026-06-12","","account-opening/account-opening.spec.ts","",""
"","1312","TC-LOGIN-08: Authenticated user can logout successfully","Google Chrome","2026-06-12","passed","2026-06-12","","login/login.spec.ts","",""
"","1156","TC-BILL-PAY-06: Bill payment fails with invalid amount","Google Chrome","2026-06-12","passed","2026-06-12","","bill-payment/bill-pay.spec.ts","",""
"","893","TC-LOGIN-03: Invalid password","Google Chrome","2026-06-12","passed","2026-06-12","","login/login.spec.ts","",""
"","1402","TC-BILL-PAY-02: Authenticated user can make a single bill payment","Google Chrome","2026-06-12","passed","2026-06-12","","bill-payment/bill-pay.spec.ts","",""
"","813","TC-LOGIN-07: Empty username + password","Google Chrome","2026-06-12","passed","2026-06-12","","login/login.spec.ts","",""
"","867","TC-LOGIN-04: Invalid username + password","Google Chrome","2026-06-12","passed","2026-06-12","","login/login.spec.ts","",""
"","1034","TC-BILL-PAY-01: Authenticated user can access bill payment page","Google Chrome","2026-06-12","passed","2026-06-12","","bill-payment/bill-pay.spec.ts","",""
"","1299","TC-TRANSFER-FUNDS-02: Authenticated user can transfer funds","Google Chrome","2026-06-12","passed","2026-06-12","","transfer-funds/transfer-funds.spec.ts","",""
"","988","TC-LOGIN-02: Invalid username","Google Chrome","2026-06-12","passed","2026-06-12","","login/login.spec.ts","",""
"","883","TC-LOGIN-06: Empty password","Google Chrome","2026-06-12","passed","2026-06-12","","login/login.spec.ts","",""
"","922","TC-TRANSFER_FUNDS-01: Authenticated user can access transfer funds page","Google Chrome","2026-06-12","passed","2026-06-12","","transfer-funds/transfer-funds.spec.ts","",""
