"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","931","TC-LOGIN-03: Invalid password","Google Chrome","2026-09-19","passed","2026-09-19","","login/login.spec.ts","",""
"","875","TC-LOGIN-07: Empty username + password","Google Chrome","2026-09-19","passed","2026-09-19","","login/login.spec.ts","",""
"","1014","TC-LOGIN-02: Invalid username","Google Chrome","2026-09-19","passed","2026-09-19","","login/login.spec.ts","",""
"","1093","TC-BILL-PAY-01: Authenticated user can access bill payment page","Google Chrome","2026-09-19","passed","2026-09-19","","bill-payment/bill-pay.spec.ts","",""
"","1123","TC-TRANSFER-FUNDS-02: Authenticated user can transfer funds","Google Chrome","2026-09-19","passed","2026-09-19","","transfer-funds/transfer-funds.spec.ts","",""
"","968","TC-TRANSFER_FUNDS-01: Authenticated user can access transfer funds page","Google Chrome","2026-09-19","passed","2026-09-19","","transfer-funds/transfer-funds.spec.ts","",""
"","1257","TC-LOGIN-08: Authenticated user can logout successfully","Google Chrome","2026-09-19","passed","2026-09-19","","login/login.spec.ts","",""
"","1025","TC-LOGIN-01: Valid user can login successfully","Google Chrome","2026-09-19","passed","2026-09-19","","login/login.spec.ts","",""
"","899","TC-LOGIN-06: Empty password","Google Chrome","2026-09-19","passed","2026-09-19","","login/login.spec.ts","",""
"","926","TC-LOGIN-04: Invalid username + password","Google Chrome","2026-09-19","passed","2026-09-19","","login/login.spec.ts","",""
"","3386","TC-ACCOUNT-01: Authenticated user can access Open New Account page","Google Chrome","2026-09-19","passed","2026-09-19","","account-opening/account-opening.spec.ts","",""
"","874","TC-LOGIN-05: Empty username","Google Chrome","2026-09-19","passed","2026-09-19","","login/login.spec.ts","",""
"","1230","TC-ACCOUNT-02: Authenticated user can open new account","Google Chrome","2026-09-19","passed","2026-09-19","","account-opening/account-opening.spec.ts","",""
"","1238","TC-TRANSFER_FUNDS-03: Transfer funds fails with empty amount","Google Chrome","2026-09-19","passed","2026-09-19","","transfer-funds/transfer-funds.spec.ts","",""
"","2457","TC-BILL-PAY-03: Authenticated user can make multiple bill payments","Google Chrome","2026-09-19","passed","2026-09-19","","bill-payment/bill-pay.spec.ts","",""
"","1216","TC-BILL-PAY-04: Bill payment fails with mismatched account numbers","Google Chrome","2026-09-19","passed","2026-09-19","","bill-payment/bill-pay.spec.ts","",""
"","1492","TC-BILL-PAY-02: Authenticated user can make a single bill payment","Google Chrome","2026-09-19","passed","2026-09-19","","bill-payment/bill-pay.spec.ts","",""
"","1200","TC-BILL-PAY-06: Bill payment fails with invalid amount","Google Chrome","2026-09-19","passed","2026-09-19","","bill-payment/bill-pay.spec.ts","",""
"","1191","TC-BILL-PAY-05: Bill payment fails with missing required fields","Google Chrome","2026-09-19","passed","2026-09-19","","bill-payment/bill-pay.spec.ts","",""
