"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","755","TC-LOGIN-07: Empty username + password","Google Chrome","2026-07-05","passed","2026-07-05","","login/login.spec.ts","",""
"","1043","TC-BILL-PAY-05: Bill payment fails with missing required fields","Google Chrome","2026-07-05","passed","2026-07-05","","bill-payment/bill-pay.spec.ts","",""
"","1194","TC-BILL-PAY-04: Bill payment fails with mismatched account numbers","Google Chrome","2026-07-05","passed","2026-07-05","","bill-payment/bill-pay.spec.ts","",""
"","980","TC-TRANSFER_FUNDS-01: Authenticated user can access transfer funds page","Google Chrome","2026-07-05","passed","2026-07-05","","transfer-funds/transfer-funds.spec.ts","",""
"","720","TC-LOGIN-05: Empty username","Google Chrome","2026-07-05","passed","2026-07-05","","login/login.spec.ts","",""
"","889","TC-LOGIN-02: Invalid username","Google Chrome","2026-07-05","passed","2026-07-05","","login/login.spec.ts","",""
"","903","TC-BILL-PAY-01: Authenticated user can access bill payment page","Google Chrome","2026-07-05","passed","2026-07-05","","bill-payment/bill-pay.spec.ts","",""
"","1154","TC-LOGIN-08: Authenticated user can logout successfully","Google Chrome","2026-07-05","passed","2026-07-05","","login/login.spec.ts","",""
"","2145","TC-BILL-PAY-03: Authenticated user can make multiple bill payments","Google Chrome","2026-07-05","passed","2026-07-05","","bill-payment/bill-pay.spec.ts","",""
"","1107","TC-ACCOUNT-02: Authenticated user can open new account","Google Chrome","2026-07-05","passed","2026-07-05","","account-opening/account-opening.spec.ts","",""
"","1004","TC-TRANSFER-FUNDS-02: Authenticated user can transfer funds","Google Chrome","2026-07-05","passed","2026-07-05","","transfer-funds/transfer-funds.spec.ts","",""
"","739","TC-LOGIN-06: Empty password","Google Chrome","2026-07-05","passed","2026-07-05","","login/login.spec.ts","",""
"","3734","TC-ACCOUNT-01: Authenticated user can access Open New Account page","Google Chrome","2026-07-05","passed","2026-07-05","","account-opening/account-opening.spec.ts","",""
"","773","TC-LOGIN-03: Invalid password","Google Chrome","2026-07-05","passed","2026-07-05","","login/login.spec.ts","",""
"","790","TC-LOGIN-04: Invalid username + password","Google Chrome","2026-07-05","passed","2026-07-05","","login/login.spec.ts","",""
"","966","TC-LOGIN-01: Valid user can login successfully","Google Chrome","2026-07-05","passed","2026-07-05","","login/login.spec.ts","",""
"","1132","TC-BILL-PAY-06: Bill payment fails with invalid amount","Google Chrome","2026-07-05","passed","2026-07-05","","bill-payment/bill-pay.spec.ts","",""
"","1176","TC-BILL-PAY-02: Authenticated user can make a single bill payment","Google Chrome","2026-07-05","passed","2026-07-05","","bill-payment/bill-pay.spec.ts","",""
"","1027","TC-TRANSFER_FUNDS-03: Transfer funds fails with empty amount","Google Chrome","2026-07-05","passed","2026-07-05","","transfer-funds/transfer-funds.spec.ts","",""
