"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1275","TC-TRANSFER-FUNDS-02: Authenticated user can transfer funds","Google Chrome","2026-08-20","passed","2026-08-20","","transfer-funds/transfer-funds.spec.ts","",""
"","978","TC-LOGIN-03: Invalid password","Google Chrome","2026-08-20","passed","2026-08-20","","login/login.spec.ts","",""
"","876","TC-LOGIN-07: Empty username + password","Google Chrome","2026-08-20","passed","2026-08-20","","login/login.spec.ts","",""
"","1332","TC-BILL-PAY-02: Authenticated user can make a single bill payment","Google Chrome","2026-08-20","passed","2026-08-20","","bill-payment/bill-pay.spec.ts","",""
"","1091","TC-LOGIN-01: Valid user can login successfully","Google Chrome","2026-08-20","passed","2026-08-20","","login/login.spec.ts","",""
"","957","TC-TRANSFER_FUNDS-01: Authenticated user can access transfer funds page","Google Chrome","2026-08-20","passed","2026-08-20","","transfer-funds/transfer-funds.spec.ts","",""
"","1211","TC-BILL-PAY-04: Bill payment fails with mismatched account numbers","Google Chrome","2026-08-20","passed","2026-08-20","","bill-payment/bill-pay.spec.ts","",""
"","2370","TC-BILL-PAY-03: Authenticated user can make multiple bill payments","Google Chrome","2026-08-20","passed","2026-08-20","","bill-payment/bill-pay.spec.ts","",""
"","912","TC-LOGIN-04: Invalid username + password","Google Chrome","2026-08-20","passed","2026-08-20","","login/login.spec.ts","",""
"","1207","TC-TRANSFER_FUNDS-03: Transfer funds fails with empty amount","Google Chrome","2026-08-20","passed","2026-08-20","","transfer-funds/transfer-funds.spec.ts","",""
"","882","TC-LOGIN-06: Empty password","Google Chrome","2026-08-20","passed","2026-08-20","","login/login.spec.ts","",""
"","1243","TC-BILL-PAY-05: Bill payment fails with missing required fields","Google Chrome","2026-08-20","passed","2026-08-20","","bill-payment/bill-pay.spec.ts","",""
"","1028","TC-LOGIN-02: Invalid username","Google Chrome","2026-08-20","passed","2026-08-20","","login/login.spec.ts","",""
"","1435","TC-ACCOUNT-01: Authenticated user can access Open New Account page","Google Chrome","2026-08-20","passed","2026-08-20","","account-opening/account-opening.spec.ts","",""
"","1039","TC-BILL-PAY-01: Authenticated user can access bill payment page","Google Chrome","2026-08-20","passed","2026-08-20","","bill-payment/bill-pay.spec.ts","",""
"","1315","TC-LOGIN-08: Authenticated user can logout successfully","Google Chrome","2026-08-20","passed","2026-08-20","","login/login.spec.ts","",""
"","1286","TC-ACCOUNT-02: Authenticated user can open new account","Google Chrome","2026-08-20","passed","2026-08-20","","account-opening/account-opening.spec.ts","",""
"","862","TC-LOGIN-05: Empty username","Google Chrome","2026-08-20","passed","2026-08-20","","login/login.spec.ts","",""
"","1167","TC-BILL-PAY-06: Bill payment fails with invalid amount","Google Chrome","2026-08-20","passed","2026-08-20","","bill-payment/bill-pay.spec.ts","",""
