"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31481","TC-TRANSFER-FUNDS-02: Authenticated user can transfer funds","Google Chrome","2026-07-01","broken","2026-07-01","","transfer-funds/transfer-funds.spec.ts","",""
"","880","TC-LOGIN-05: Empty username","Google Chrome","2026-07-01","passed","2026-07-01","","login/login.spec.ts","",""
"","31482","TC-BILL-PAY-06: Bill payment fails with invalid amount","Google Chrome","2026-07-01","broken","2026-07-01","","bill-payment/bill-pay.spec.ts","",""
"","1037","TC-TRANSFER_FUNDS-01: Authenticated user can access transfer funds page","Google Chrome","2026-07-01","passed","2026-07-01","","transfer-funds/transfer-funds.spec.ts","",""
"","1301","TC-LOGIN-02: Invalid username","Google Chrome","2026-07-01","passed","2026-07-01","","login/login.spec.ts","",""
"","31506","TC-BILL-PAY-05: Bill payment fails with missing required fields","Google Chrome","2026-07-01","broken","2026-07-01","","bill-payment/bill-pay.spec.ts","",""
"","884","TC-LOGIN-07: Empty username + password","Google Chrome","2026-07-01","passed","2026-07-01","","login/login.spec.ts","",""
"","31539","TC-ACCOUNT-02: Authenticated user can open new account","Google Chrome","2026-07-01","broken","2026-07-01","","account-opening/account-opening.spec.ts","",""
"","937","TC-LOGIN-04: Invalid username + password","Google Chrome","2026-07-01","passed","2026-07-01","","login/login.spec.ts","",""
"","6180","TC-LOGIN-08: Authenticated user can logout successfully","Google Chrome","2026-07-01","failed","2026-07-01","","login/login.spec.ts","",""
"","878","TC-LOGIN-06: Empty password","Google Chrome","2026-07-01","passed","2026-07-01","","login/login.spec.ts","",""
"","31398","TC-TRANSFER_FUNDS-03: Transfer funds fails with empty amount","Google Chrome","2026-07-01","broken","2026-07-01","","transfer-funds/transfer-funds.spec.ts","",""
"","31401","TC-BILL-PAY-02: Authenticated user can make a single bill payment","Google Chrome","2026-07-01","broken","2026-07-01","","bill-payment/bill-pay.spec.ts","",""
"","948","TC-LOGIN-03: Invalid password","Google Chrome","2026-07-01","passed","2026-07-01","","login/login.spec.ts","",""
"","6245","TC-LOGIN-01: Valid user can login successfully","Google Chrome","2026-07-01","failed","2026-07-01","","login/login.spec.ts","",""
"","31544","TC-BILL-PAY-04: Bill payment fails with mismatched account numbers","Google Chrome","2026-07-01","broken","2026-07-01","","bill-payment/bill-pay.spec.ts","",""
"","6270","TC-BILL-PAY-01: Authenticated user can access bill payment page","Google Chrome","2026-07-01","failed","2026-07-01","","bill-payment/bill-pay.spec.ts","",""
"","31532","TC-BILL-PAY-03: Authenticated user can make multiple bill payments","Google Chrome","2026-07-01","broken","2026-07-01","","bill-payment/bill-pay.spec.ts","",""
"","4802","TC-ACCOUNT-01: Authenticated user can access Open New Account page","Google Chrome","2026-07-01","passed","2026-07-01","","account-opening/account-opening.spec.ts","",""
