"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1127","TC-ACCOUNT-02: Authenticated user can open new account","Google Chrome","2026-06-19","passed","2026-06-19","","account-opening/account-opening.spec.ts","",""
"","1148","TC-BILL-PAY-01: Authenticated user can access bill payment page","Google Chrome","2026-06-19","passed","2026-06-19","","bill-payment/bill-pay.spec.ts","",""
"","1281","TC-LOGIN-08: Authenticated user can logout successfully","Google Chrome","2026-06-19","passed","2026-06-19","","login/login.spec.ts","",""
"","1119","TC-BILL-PAY-06: Bill payment fails with invalid amount","Google Chrome","2026-06-19","passed","2026-06-19","","bill-payment/bill-pay.spec.ts","",""
"","988","TC-LOGIN-01: Valid user can login successfully","Google Chrome","2026-06-19","passed","2026-06-19","","login/login.spec.ts","",""
"","1158","TC-BILL-PAY-04: Bill payment fails with mismatched account numbers","Google Chrome","2026-06-19","passed","2026-06-19","","bill-payment/bill-pay.spec.ts","",""
"","887","TC-TRANSFER_FUNDS-01: Authenticated user can access transfer funds page","Google Chrome","2026-06-19","passed","2026-06-19","","transfer-funds/transfer-funds.spec.ts","",""
"","1593","TC-BILL-PAY-02: Authenticated user can make a single bill payment","Google Chrome","2026-06-19","passed","2026-06-19","","bill-payment/bill-pay.spec.ts","",""
"","759","TC-LOGIN-05: Empty username","Google Chrome","2026-06-19","passed","2026-06-19","","login/login.spec.ts","",""
"","767","TC-LOGIN-06: Empty password","Google Chrome","2026-06-19","passed","2026-06-19","","login/login.spec.ts","",""
"","1193","TC-BILL-PAY-05: Bill payment fails with missing required fields","Google Chrome","2026-06-19","passed","2026-06-19","","bill-payment/bill-pay.spec.ts","",""
"","966","TC-LOGIN-04: Invalid username + password","Google Chrome","2026-06-19","passed","2026-06-19","","login/login.spec.ts","",""
"","1149","TC-TRANSFER-FUNDS-02: Authenticated user can transfer funds","Google Chrome","2026-06-19","passed","2026-06-19","","transfer-funds/transfer-funds.spec.ts","",""
"","767","TC-LOGIN-07: Empty username + password","Google Chrome","2026-06-19","passed","2026-06-19","","login/login.spec.ts","",""
"","1056","TC-TRANSFER_FUNDS-03: Transfer funds fails with empty amount","Google Chrome","2026-06-19","passed","2026-06-19","","transfer-funds/transfer-funds.spec.ts","",""
"","4693","TC-ACCOUNT-01: Authenticated user can access Open New Account page","Google Chrome","2026-06-19","passed","2026-06-19","","account-opening/account-opening.spec.ts","",""
"","813","TC-LOGIN-03: Invalid password","Google Chrome","2026-06-19","passed","2026-06-19","","login/login.spec.ts","",""
"","2370","TC-BILL-PAY-03: Authenticated user can make multiple bill payments","Google Chrome","2026-06-19","passed","2026-06-19","","bill-payment/bill-pay.spec.ts","",""
"","923","TC-LOGIN-02: Invalid username","Google Chrome","2026-06-19","passed","2026-06-19","","login/login.spec.ts","",""
