"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6131","TC-LOGIN-02: Invalid username","Google Chrome","2026-08-07","failed","2026-08-07","","login/login.spec.ts","",""
"","6037","TC-LOGIN-04: Invalid username + password","Google Chrome","2026-08-07","failed","2026-08-07","","login/login.spec.ts","",""
"","1050","TC-BILL-PAY-05: Bill payment fails with missing required fields","Google Chrome","2026-08-07","passed","2026-08-07","","bill-payment/bill-pay.spec.ts","",""
"","1400","TC-ACCOUNT-02: Authenticated user can open new account","Google Chrome","2026-08-07","passed","2026-08-07","","account-opening/account-opening.spec.ts","",""
"","915","TC-BILL-PAY-01: Authenticated user can access bill payment page","Google Chrome","2026-08-07","passed","2026-08-07","","bill-payment/bill-pay.spec.ts","",""
"","1737","TC-TRANSFER-FUNDS-02: Authenticated user can transfer funds","Google Chrome","2026-08-07","passed","2026-08-07","","transfer-funds/transfer-funds.spec.ts","",""
"","2084","TC-BILL-PAY-03: Authenticated user can make multiple bill payments","Google Chrome","2026-08-07","passed","2026-08-07","","bill-payment/bill-pay.spec.ts","",""
"","6011","TC-LOGIN-03: Invalid password","Google Chrome","2026-08-07","failed","2026-08-07","","login/login.spec.ts","",""
"","1355","TC-LOGIN-08: Authenticated user can logout successfully","Google Chrome","2026-08-07","passed","2026-08-07","","login/login.spec.ts","",""
"","784","TC-LOGIN-06: Empty password","Google Chrome","2026-08-07","passed","2026-08-07","","login/login.spec.ts","",""
"","1195","TC-TRANSFER_FUNDS-03: Transfer funds fails with empty amount","Google Chrome","2026-08-07","passed","2026-08-07","","transfer-funds/transfer-funds.spec.ts","",""
"","4216","TC-ACCOUNT-01: Authenticated user can access Open New Account page","Google Chrome","2026-08-07","passed","2026-08-07","","account-opening/account-opening.spec.ts","",""
"","1028","TC-BILL-PAY-06: Bill payment fails with invalid amount","Google Chrome","2026-08-07","passed","2026-08-07","","bill-payment/bill-pay.spec.ts","",""
"","1435","TC-BILL-PAY-02: Authenticated user can make a single bill payment","Google Chrome","2026-08-07","passed","2026-08-07","","bill-payment/bill-pay.spec.ts","",""
"","1048","TC-LOGIN-05: Empty username","Google Chrome","2026-08-07","passed","2026-08-07","","login/login.spec.ts","",""
"","783","TC-LOGIN-07: Empty username + password","Google Chrome","2026-08-07","passed","2026-08-07","","login/login.spec.ts","",""
"","1115","TC-LOGIN-01: Valid user can login successfully","Google Chrome","2026-08-07","passed","2026-08-07","","login/login.spec.ts","",""
"","977","TC-TRANSFER_FUNDS-01: Authenticated user can access transfer funds page","Google Chrome","2026-08-07","passed","2026-08-07","","transfer-funds/transfer-funds.spec.ts","",""
"","1021","TC-BILL-PAY-04: Bill payment fails with mismatched account numbers","Google Chrome","2026-08-07","passed","2026-08-07","","bill-payment/bill-pay.spec.ts","",""
