"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1139","TC-BILL-PAY-04: Bill payment fails with mismatched account numbers","Google Chrome","2026-06-15","passed","2026-06-15","","bill-payment/bill-pay.spec.ts","",""
"","6146","TC-LOGIN-02: Invalid username","Google Chrome","2026-06-15","failed","2026-06-15","","login/login.spec.ts","",""
"","3474","TC-ACCOUNT-01: Authenticated user can access Open New Account page","Google Chrome","2026-06-15","passed","2026-06-15","","account-opening/account-opening.spec.ts","",""
"","971","TC-TRANSFER_FUNDS-01: Authenticated user can access transfer funds page","Google Chrome","2026-06-15","passed","2026-06-15","","transfer-funds/transfer-funds.spec.ts","",""
"","6038","TC-LOGIN-03: Invalid password","Google Chrome","2026-06-15","failed","2026-06-15","","login/login.spec.ts","",""
"","912","TC-LOGIN-05: Empty username","Google Chrome","2026-06-15","passed","2026-06-15","","login/login.spec.ts","",""
"","1201","TC-TRANSFER_FUNDS-03: Transfer funds fails with empty amount","Google Chrome","2026-06-15","passed","2026-06-15","","transfer-funds/transfer-funds.spec.ts","",""
"","1266","TC-TRANSFER-FUNDS-02: Authenticated user can transfer funds","Google Chrome","2026-06-15","passed","2026-06-15","","transfer-funds/transfer-funds.spec.ts","",""
"","1155","TC-BILL-PAY-06: Bill payment fails with invalid amount","Google Chrome","2026-06-15","passed","2026-06-15","","bill-payment/bill-pay.spec.ts","",""
"","822","TC-LOGIN-07: Empty username + password","Google Chrome","2026-06-15","passed","2026-06-15","","login/login.spec.ts","",""
"","1035","TC-LOGIN-01: Valid user can login successfully","Google Chrome","2026-06-15","passed","2026-06-15","","login/login.spec.ts","",""
"","1330","TC-BILL-PAY-02: Authenticated user can make a single bill payment","Google Chrome","2026-06-15","passed","2026-06-15","","bill-payment/bill-pay.spec.ts","",""
"","1218","TC-ACCOUNT-02: Authenticated user can open new account","Google Chrome","2026-06-15","passed","2026-06-15","","account-opening/account-opening.spec.ts","",""
"","2515","TC-BILL-PAY-03: Authenticated user can make multiple bill payments","Google Chrome","2026-06-15","passed","2026-06-15","","bill-payment/bill-pay.spec.ts","",""
"","1200","TC-BILL-PAY-05: Bill payment fails with missing required fields","Google Chrome","2026-06-15","passed","2026-06-15","","bill-payment/bill-pay.spec.ts","",""
"","6055","TC-LOGIN-04: Invalid username + password","Google Chrome","2026-06-15","failed","2026-06-15","","login/login.spec.ts","",""
"","850","TC-LOGIN-06: Empty password","Google Chrome","2026-06-15","passed","2026-06-15","","login/login.spec.ts","",""
"","1002","TC-BILL-PAY-01: Authenticated user can access bill payment page","Google Chrome","2026-06-15","passed","2026-06-15","","bill-payment/bill-pay.spec.ts","",""
"","1247","TC-LOGIN-08: Authenticated user can logout successfully","Google Chrome","2026-06-15","passed","2026-06-15","","login/login.spec.ts","",""
