"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1497","TC-TRANSFER-FUNDS-02: Authenticated user can transfer funds","Google Chrome","2026-07-29","passed","2026-07-29","","transfer-funds/transfer-funds.spec.ts","",""
"","983","TC-TRANSFER_FUNDS-01: Authenticated user can access transfer funds page","Google Chrome","2026-07-29","passed","2026-07-29","","transfer-funds/transfer-funds.spec.ts","",""
"","6294","TC-LOGIN-02: Invalid username","Google Chrome","2026-07-29","failed","2026-07-29","","login/login.spec.ts","",""
"","1182","TC-LOGIN-01: Valid user can login successfully","Google Chrome","2026-07-29","passed","2026-07-29","","login/login.spec.ts","",""
"","1005","TC-BILL-PAY-01: Authenticated user can access bill payment page","Google Chrome","2026-07-29","passed","2026-07-29","","bill-payment/bill-pay.spec.ts","",""
"","1462","TC-TRANSFER_FUNDS-03: Transfer funds fails with empty amount","Google Chrome","2026-07-29","passed","2026-07-29","","transfer-funds/transfer-funds.spec.ts","",""
"","1549","TC-LOGIN-08: Authenticated user can logout successfully","Google Chrome","2026-07-29","passed","2026-07-29","","login/login.spec.ts","",""
"","1579","TC-BILL-PAY-06: Bill payment fails with invalid amount","Google Chrome","2026-07-29","passed","2026-07-29","","bill-payment/bill-pay.spec.ts","",""
"","1203","TC-BILL-PAY-04: Bill payment fails with mismatched account numbers","Google Chrome","2026-07-29","passed","2026-07-29","","bill-payment/bill-pay.spec.ts","",""
"","6166","TC-LOGIN-04: Invalid username + password","Google Chrome","2026-07-29","failed","2026-07-29","","login/login.spec.ts","",""
"","2306","TC-BILL-PAY-03: Authenticated user can make multiple bill payments","Google Chrome","2026-07-29","passed","2026-07-29","","bill-payment/bill-pay.spec.ts","",""
"","1393","TC-BILL-PAY-02: Authenticated user can make a single bill payment","Google Chrome","2026-07-29","passed","2026-07-29","","bill-payment/bill-pay.spec.ts","",""
"","842","TC-LOGIN-07: Empty username + password","Google Chrome","2026-07-29","passed","2026-07-29","","login/login.spec.ts","",""
"","4502","TC-ACCOUNT-01: Authenticated user can access Open New Account page","Google Chrome","2026-07-29","passed","2026-07-29","","account-opening/account-opening.spec.ts","",""
"","850","TC-LOGIN-06: Empty password","Google Chrome","2026-07-29","passed","2026-07-29","","login/login.spec.ts","",""
"","6186","TC-LOGIN-03: Invalid password","Google Chrome","2026-07-29","failed","2026-07-29","","login/login.spec.ts","",""
"","969","TC-LOGIN-05: Empty username","Google Chrome","2026-07-29","passed","2026-07-29","","login/login.spec.ts","",""
"","1241","TC-BILL-PAY-05: Bill payment fails with missing required fields","Google Chrome","2026-07-29","passed","2026-07-29","","bill-payment/bill-pay.spec.ts","",""
"","1450","TC-ACCOUNT-02: Authenticated user can open new account","Google Chrome","2026-07-29","passed","2026-07-29","","account-opening/account-opening.spec.ts","",""
