"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2531","TC-BILL-PAY-03: Authenticated user can make multiple bill payments","Google Chrome","2026-06-08","passed","2026-06-08","","bill-payment/bill-pay.spec.ts","",""
"","1253","TC-BILL-PAY-05: Bill payment fails with missing required fields","Google Chrome","2026-06-08","passed","2026-06-08","","bill-payment/bill-pay.spec.ts","",""
"","908","TC-LOGIN-06: Empty password","Google Chrome","2026-06-08","passed","2026-06-08","","login/login.spec.ts","",""
"","1181","TC-BILL-PAY-06: Bill payment fails with invalid amount","Google Chrome","2026-06-08","passed","2026-06-08","","bill-payment/bill-pay.spec.ts","",""
"","935","TC-LOGIN-05: Empty username","Google Chrome","2026-06-08","passed","2026-06-08","","login/login.spec.ts","",""
"","1029","TC-BILL-PAY-01: Authenticated user can access bill payment page","Google Chrome","2026-06-08","passed","2026-06-08","","bill-payment/bill-pay.spec.ts","",""
"","1255","TC-TRANSFER-FUNDS-02: Authenticated user can transfer funds","Google Chrome","2026-06-08","passed","2026-06-08","","transfer-funds/transfer-funds.spec.ts","",""
"","1509","TC-LOGIN-08: Authenticated user can logout successfully","Google Chrome","2026-06-08","passed","2026-06-08","","login/login.spec.ts","",""
"","854","TC-LOGIN-07: Empty username + password","Google Chrome","2026-06-08","passed","2026-06-08","","login/login.spec.ts","",""
"","856","TC-LOGIN-04: Invalid username + password","Google Chrome","2026-06-08","passed","2026-06-08","","login/login.spec.ts","",""
"","1502","TC-BILL-PAY-02: Authenticated user can make a single bill payment","Google Chrome","2026-06-08","passed","2026-06-08","","bill-payment/bill-pay.spec.ts","",""
"","935","TC-LOGIN-03: Invalid password","Google Chrome","2026-06-08","passed","2026-06-08","","login/login.spec.ts","",""
"","1408","TC-ACCOUNT-02: Authenticated user can open new account","Google Chrome","2026-06-08","passed","2026-06-08","","account-opening/account-opening.spec.ts","",""
"","5210","TC-ACCOUNT-01: Authenticated user can access Open New Account page","Google Chrome","2026-06-08","passed","2026-06-08","","account-opening/account-opening.spec.ts","",""
"","1123","TC-LOGIN-01: Valid user can login successfully","Google Chrome","2026-06-08","passed","2026-06-08","","login/login.spec.ts","",""
"","1228","TC-TRANSFER_FUNDS-03: Transfer funds fails with empty amount","Google Chrome","2026-06-08","passed","2026-06-08","","transfer-funds/transfer-funds.spec.ts","",""
"","1225","TC-BILL-PAY-04: Bill payment fails with mismatched account numbers","Google Chrome","2026-06-08","passed","2026-06-08","","bill-payment/bill-pay.spec.ts","",""
"","881","TC-LOGIN-02: Invalid username","Google Chrome","2026-06-08","passed","2026-06-08","","login/login.spec.ts","",""
"","936","TC-TRANSFER_FUNDS-01: Authenticated user can access transfer funds page","Google Chrome","2026-06-08","passed","2026-06-08","","transfer-funds/transfer-funds.spec.ts","",""
