"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1036","TC-LOGIN-08: Authenticated user can logout successfully","Google Chrome","2026-06-13","passed","2026-06-13","","login/login.spec.ts","",""
"","1410","TC-BILL-PAY-02: Authenticated user can make a single bill payment","Google Chrome","2026-06-13","passed","2026-06-13","","bill-payment/bill-pay.spec.ts","",""
"","973","TC-TRANSFER_FUNDS-03: Transfer funds fails with empty amount","Google Chrome","2026-06-13","passed","2026-06-13","","transfer-funds/transfer-funds.spec.ts","",""
"","933","TC-BILL-PAY-01: Authenticated user can access bill payment page","Google Chrome","2026-06-13","passed","2026-06-13","","bill-payment/bill-pay.spec.ts","",""
"","6754","TC-ACCOUNT-01: Authenticated user can access Open New Account page","Google Chrome","2026-06-13","passed","2026-06-13","","account-opening/account-opening.spec.ts","",""
"","750","TC-LOGIN-07: Empty username + password","Google Chrome","2026-06-13","passed","2026-06-13","","login/login.spec.ts","",""
"","2258","TC-BILL-PAY-03: Authenticated user can make multiple bill payments","Google Chrome","2026-06-13","passed","2026-06-13","","bill-payment/bill-pay.spec.ts","",""
"","1055","TC-BILL-PAY-04: Bill payment fails with mismatched account numbers","Google Chrome","2026-06-13","passed","2026-06-13","","bill-payment/bill-pay.spec.ts","",""
"","853","TC-LOGIN-02: Invalid username","Google Chrome","2026-06-13","passed","2026-06-13","","login/login.spec.ts","",""
"","1020","TC-BILL-PAY-06: Bill payment fails with invalid amount","Google Chrome","2026-06-13","passed","2026-06-13","","bill-payment/bill-pay.spec.ts","",""
"","705","TC-LOGIN-06: Empty password","Google Chrome","2026-06-13","passed","2026-06-13","","login/login.spec.ts","",""
"","869","TC-TRANSFER_FUNDS-01: Authenticated user can access transfer funds page","Google Chrome","2026-06-13","passed","2026-06-13","","transfer-funds/transfer-funds.spec.ts","",""
"","1041","TC-ACCOUNT-02: Authenticated user can open new account","Google Chrome","2026-06-13","passed","2026-06-13","","account-opening/account-opening.spec.ts","",""
"","702","TC-LOGIN-05: Empty username","Google Chrome","2026-06-13","passed","2026-06-13","","login/login.spec.ts","",""
"","733","TC-LOGIN-04: Invalid username + password","Google Chrome","2026-06-13","passed","2026-06-13","","login/login.spec.ts","",""
"","1057","TC-TRANSFER-FUNDS-02: Authenticated user can transfer funds","Google Chrome","2026-06-13","passed","2026-06-13","","transfer-funds/transfer-funds.spec.ts","",""
"","1187","TC-BILL-PAY-05: Bill payment fails with missing required fields","Google Chrome","2026-06-13","passed","2026-06-13","","bill-payment/bill-pay.spec.ts","",""
"","849","TC-LOGIN-03: Invalid password","Google Chrome","2026-06-13","passed","2026-06-13","","login/login.spec.ts","",""
"","1029","TC-LOGIN-01: Valid user can login successfully","Google Chrome","2026-06-13","passed","2026-06-13","","login/login.spec.ts","",""
