"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","709","TC-BILL-PAY-05: Bill payment fails with missing required fields","Google Chrome","2026-06-30","passed","2026-06-30","","bill-payment/bill-pay.spec.ts","",""
"","1217","TC-BILL-PAY-03: Authenticated user can make multiple bill payments","Google Chrome","2026-06-30","passed","2026-06-30","","bill-payment/bill-pay.spec.ts","",""
"","937","TC-TRANSFER_FUNDS-03: Transfer funds fails with empty amount","Google Chrome","2026-06-30","passed","2026-06-30","","transfer-funds/transfer-funds.spec.ts","",""
"","517","TC-BILL-PAY-01: Authenticated user can access bill payment page","Google Chrome","2026-06-30","passed","2026-06-30","","bill-payment/bill-pay.spec.ts","",""
"","1029","TC-LOGIN-08: Authenticated user can logout successfully","Google Chrome","2026-06-30","passed","2026-06-30","","login/login.spec.ts","",""
"","689","TC-BILL-PAY-04: Bill payment fails with mismatched account numbers","Google Chrome","2026-06-30","passed","2026-06-30","","bill-payment/bill-pay.spec.ts","",""
"","570","TC-LOGIN-05: Empty username","Google Chrome","2026-06-30","passed","2026-06-30","","login/login.spec.ts","",""
"","5713","TC-LOGIN-02: Invalid username","Google Chrome","2026-06-30","failed","2026-06-30","","login/login.spec.ts","",""
"","5873","TC-LOGIN-03: Invalid password","Google Chrome","2026-06-30","failed","2026-06-30","","login/login.spec.ts","",""
"","1093","TC-ACCOUNT-01: Authenticated user can access Open New Account page","Google Chrome","2026-06-30","passed","2026-06-30","","account-opening/account-opening.spec.ts","",""
"","475","TC-LOGIN-06: Empty password","Google Chrome","2026-06-30","passed","2026-06-30","","login/login.spec.ts","",""
"","654","TC-BILL-PAY-06: Bill payment fails with invalid amount","Google Chrome","2026-06-30","passed","2026-06-30","","bill-payment/bill-pay.spec.ts","",""
"","1051","TC-TRANSFER-FUNDS-02: Authenticated user can transfer funds","Google Chrome","2026-06-30","passed","2026-06-30","","transfer-funds/transfer-funds.spec.ts","",""
"","481","TC-LOGIN-07: Empty username + password","Google Chrome","2026-06-30","passed","2026-06-30","","login/login.spec.ts","",""
"","5877","TC-LOGIN-04: Invalid username + password","Google Chrome","2026-06-30","failed","2026-06-30","","login/login.spec.ts","",""
"","607","TC-TRANSFER_FUNDS-01: Authenticated user can access transfer funds page","Google Chrome","2026-06-30","passed","2026-06-30","","transfer-funds/transfer-funds.spec.ts","",""
"","1018","TC-ACCOUNT-02: Authenticated user can open new account","Google Chrome","2026-06-30","passed","2026-06-30","","account-opening/account-opening.spec.ts","",""
"","761","TC-LOGIN-01: Valid user can login successfully","Google Chrome","2026-06-30","passed","2026-06-30","","login/login.spec.ts","",""
"","750","TC-BILL-PAY-02: Authenticated user can make a single bill payment","Google Chrome","2026-06-30","passed","2026-06-30","","bill-payment/bill-pay.spec.ts","",""
