"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5883","TC-LOGIN-04: Invalid username + password","Google Chrome","2026-07-14","failed","2026-07-14","","login/login.spec.ts","",""
"","1608","TC-LOGIN-01: Valid user can login successfully","Google Chrome","2026-07-14","passed","2026-07-14","","login/login.spec.ts","",""
"","5960","TC-LOGIN-02: Invalid username","Google Chrome","2026-07-14","failed","2026-07-14","","login/login.spec.ts","",""
"","1238","TC-BILL-PAY-05: Bill payment fails with missing required fields","Google Chrome","2026-07-14","passed","2026-07-14","","bill-payment/bill-pay.spec.ts","",""
"","871","TC-LOGIN-07: Empty username + password","Google Chrome","2026-07-14","passed","2026-07-14","","login/login.spec.ts","",""
"","1123","TC-BILL-PAY-01: Authenticated user can access bill payment page","Google Chrome","2026-07-14","passed","2026-07-14","","bill-payment/bill-pay.spec.ts","",""
"","993","TC-TRANSFER_FUNDS-01: Authenticated user can access transfer funds page","Google Chrome","2026-07-14","passed","2026-07-14","","transfer-funds/transfer-funds.spec.ts","",""
"","7375","TC-ACCOUNT-01: Authenticated user can access Open New Account page","Google Chrome","2026-07-14","passed","2026-07-14","","account-opening/account-opening.spec.ts","",""
"","1302","TC-BILL-PAY-04: Bill payment fails with mismatched account numbers","Google Chrome","2026-07-14","passed","2026-07-14","","bill-payment/bill-pay.spec.ts","",""
"","1269","TC-TRANSFER-FUNDS-02: Authenticated user can transfer funds","Google Chrome","2026-07-14","passed","2026-07-14","","transfer-funds/transfer-funds.spec.ts","",""
"","6007","TC-LOGIN-03: Invalid password","Google Chrome","2026-07-14","failed","2026-07-14","","login/login.spec.ts","",""
"","1584","TC-BILL-PAY-02: Authenticated user can make a single bill payment","Google Chrome","2026-07-14","passed","2026-07-14","","bill-payment/bill-pay.spec.ts","",""
"","916","TC-LOGIN-05: Empty username","Google Chrome","2026-07-14","passed","2026-07-14","","login/login.spec.ts","",""
"","1137","TC-BILL-PAY-06: Bill payment fails with invalid amount","Google Chrome","2026-07-14","passed","2026-07-14","","bill-payment/bill-pay.spec.ts","",""
"","2374","TC-BILL-PAY-03: Authenticated user can make multiple bill payments","Google Chrome","2026-07-14","passed","2026-07-14","","bill-payment/bill-pay.spec.ts","",""
"","871","TC-LOGIN-06: Empty password","Google Chrome","2026-07-14","passed","2026-07-14","","login/login.spec.ts","",""
"","1353","TC-ACCOUNT-02: Authenticated user can open new account","Google Chrome","2026-07-14","passed","2026-07-14","","account-opening/account-opening.spec.ts","",""
"","1384","TC-LOGIN-08: Authenticated user can logout successfully","Google Chrome","2026-07-14","passed","2026-07-14","","login/login.spec.ts","",""
"","1232","TC-TRANSFER_FUNDS-03: Transfer funds fails with empty amount","Google Chrome","2026-07-14","passed","2026-07-14","","transfer-funds/transfer-funds.spec.ts","",""
